gwcode,year,elected,age,male,militarycareer,tenure_months,government,anticipation,ref_ant,leg_ant,exec_ant,irreg_lead_ant,election_now,election_recent,leg_recent,exec_recent,lead_recent,ref_recent,direct_recent,indirect_recent,victory_recent,defeat_recent,change_recent,nochange_recent,delayed,lastelection,loss,irregular,prev_conflict
481,1978,1,43,1,0,134,Party-Personal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2626800537109375,5.402677059173584,4.2626800537109375,0
481,1979,1,44,1,0,146,Party-Personal,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.455320835113525,4.418840408325195,0
481,1980,1,45,1,0,158,Party-Personal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5649492740631104,5.505331516265869,4.553876876831055,0
481,1981,1,46,1,0,170,Party-Personal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2188758850097656,5.552959442138672,4.672828674316406,0
481,1982,1,47,1,0,182,Party-Personal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.610917806625366,5.598422050476074,4.779123306274414,0
481,1983,1,48,1,0,194,Party-Personal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.891820192337036,5.641907215118408,4.875197410583496,0
481,1984,1,49,1,0,206,Party-Personal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.110873699188232,5.683579921722412,4.9628448486328125,0
481,1985,1,50,1,0,218,Party-Personal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.290459632873535,5.72358512878418,5.0434250831604,0
481,1986,1,51,1,0,230,Party-Personal,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,1,0,0.6931471824645996,5.762051105499268,5.1179938316345215,0
481,1987,1,52,1,0,242,Party-Personal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6390573978424072,5.799092769622803,5.1873860359191895,0
481,1988,1,53,1,0,254,Party-Personal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.25809645652771,5.834810733795166,5.2522735595703125,0
481,1989,1,54,1,0,266,Party-Personal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6375861167907715,5.869297027587891,5.313206195831299,0
481,1990,1,55,1,0,278,Party-Personal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9120230674743652,5.902633190155029,5.370637893676758,0
481,1991,1,56,1,0,290,Party-Personal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.127134323120117,5.93489408493042,5.424950122833252,0
481,1992,1,57,1,0,302,Party-Personal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.304065227508545,5.966146469116211,5.476463317871094,0
481,1993,1,58,1,0,314,Party-Personal,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.9964518547058105,5.525453090667725,0
481,1994,1,59,1,0,326,Party-Personal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.5649492740631104,6.0258660316467285,5.5721540451049805,0
481,1995,1,60,1,0,338,Party-Personal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2188758850097656,6.054439067840576,5.616771221160889,0
481,1996,1,61,1,0,350,Party-Personal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.610917806625366,6.082219123840332,5.659482002258301,0
481,1997,1,62,1,0,362,Party-Personal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.891820192337036,6.10924768447876,5.700443744659424,0
481,1998,1,63,1,0,374,Party-Personal,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.135564804077148,5.739792823791504,0
481,1999,1,64,1,0,386,Party-Personal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5649492740631104,6.16120719909668,5.777652263641357,0
481,2000,1,65,1,0,398,Party-Personal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2188758850097656,6.186208724975586,5.8141303062438965,0
481,2001,1,66,1,0,410,Party-Personal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.610917806625366,6.21060037612915,5.849324703216553,0
481,2002,1,67,1,0,422,Party-Personal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.891820192337036,6.234410762786865,5.883322238922119,0
481,2003,1,68,1,0,434,Party-Personal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.110873699188232,6.257667541503906,5.916202068328857,0
481,2004,1,69,1,0,446,Party-Personal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.290459632873535,6.280395984649658,5.948034763336182,0
481,2005,1,70,1,0,458,Party-Personal,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,1,0,0.6931471824645996,6.302618980407715,5.978885650634766,0
481,2006,1,71,1,0,470,Party-Personal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6390573978424072,6.324358940124512,6.008813381195068,0
481,2007,1,72,1,0,482,Party-Personal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.25809645652771,6.345636367797852,6.03787088394165,0
481,2008,1,73,1,0,494,Party-Personal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6375861167907715,6.3664703369140625,6.066108226776123,0
481,2009,1,50,1,0,3,Party-Personal,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,1,0,1.6094379425048828,6.3868794441223145,6.093569755554199,0
481,2010,1,51,1,0,15,Party-Personal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8332133293151855,6.406879901885986,6.120297431945801,0
481,2011,1,52,1,0,27,Party-Personal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.367295742034912,6.426488399505615,6.146329402923584,0
481,2012,1,53,1,0,39,Party-Personal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7135720252990723,6.4457197189331055,6.171700477600098,0
481,2013,1,54,1,0,51,Party-Personal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.97029185295105,6.464588165283203,6.196444034576416,0
481,2014,1,55,1,0,63,Party-Personal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.174387454986572,6.483107089996338,6.220590114593506,0
481,2015,1,56,1,0,75,Party-Personal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.343805313110352,6.501289367675781,6.244166851043701,0
481,2016,1,57,1,0,87,Party-Personal,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,1,0,1.6094379425048828,6.519146919250488,6.267200469970703,0
481,2017,1,58,1,0,99,Party-Personal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8332133293151855,6.536691665649414,6.289715766906738,0
481,2018,1,59,1,0,111,Party-Personal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.367295742034912,6.553933143615723,6.311734676361084,0
481,2019,1,60,1,0,123,Party-Personal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7135720252990723,6.570882797241211,6.333279609680176,0
482,1960,1,30,1,0,5,Personal Dictatorship,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7917594909667969,1.7917594909667969,1.7917594909667969,0
482,1961,1,31,1,0,17,Personal Dictatorship,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.890371799468994,2.890371799468994,2.890371799468994,0
482,1962,1,32,1,0,29,Personal Dictatorship,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4011974334716797,3.4011974334716797,3.4011974334716797,0
482,1963,1,33,1,0,41,Personal Dictatorship,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7376697063446045,3.7376697063446045,3.7376697063446045,0
482,1964,1,34,1,0,53,Personal Dictatorship,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4849066734313965,3.9889841079711914,3.9889841079711914,0
482,1965,1,35,1,0,66,Personal Dictatorship,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.178053855895996,0,0,0
482,1966,0,45,1,1,12,Personal Dictatorship,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5835189819335938,2.5649492740631104,2.5649492740631104,0
482,1967,0,46,1,1,24,Personal Dictatorship,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8712010383605957,3.2188758850097656,3.2188758850097656,0
482,1968,0,47,1,1,36,Personal Dictatorship,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.094344615936279,3.610917806625366,3.610917806625366,0
482,1969,0,48,1,1,48,Personal Dictatorship,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.276666164398193,3.8918204307556152,3.8918204307556152,0
482,1970,0,49,1,1,60,Personal Dictatorship,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.430816650390625,4.110873699188232,4.110873699188232,0
482,1971,0,50,1,1,72,Personal Dictatorship,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.564348220825195,4.290459156036377,4.290459156036377,0
482,1972,0,51,1,1,84,Personal Dictatorship,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.682131290435791,4.442651271820068,4.442651271820068,0
482,1973,0,52,1,1,96,Personal Dictatorship,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.787491798400879,4.574710845947266,4.574710845947266,0
482,1974,0,53,1,1,108,Personal Dictatorship,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8828020095825195,4.691348075866699,4.691348075866699,0
482,1975,0,54,1,1,120,Personal Dictatorship,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.969813346862793,4.795790672302246,4.795790672302246,0
482,1976,0,55,1,1,132,Personal Dictatorship,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.049856185913086,4.890349388122559,4.890349388122559,0
482,1977,0,56,1,1,144,Personal Dictatorship,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.123963832855225,4.976733684539795,4.976733684539795,0
482,1978,0,57,1,1,156,Personal Dictatorship,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.192956924438477,5.056245803833008,5.056245803833008,0
482,1979,0,49,1,0,4,Personal Dictatorship,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.257495403289795,1.3862943649291992,1.3862943649291992,0
482,1980,0,50,1,0,16,Personal Dictatorship,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.318120002746582,2.7725887298583984,2.7725887298583984,0
482,1981,0,46,1,1,4,Military-Personal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3025851249694824,2.397895336151123,2.3025851249694824,0
482,1982,0,47,1,1,16,Military-Personal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0910425186157227,3.1354942321777344,3.0910425186157227,0
482,1983,0,48,1,1,28,Military-Personal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.526360511779785,3.5553481578826904,3.526360511779785,0
482,1984,0,49,1,1,40,Military-Personal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.828641414642334,3.8501474857330322,3.828641414642334,0
482,1985,0,50,1,1,52,Military-Personal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.060442924499512,4.077537536621094,4.060442924499512,0
482,1986,1,51,1,1,64,Military-Personal,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0.6931471824645996,4.2626800537109375,0.6931471824645996,0
482,1987,1,52,1,1,76,Military-Personal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6390573978424072,4.418840408325195,2.6390573978424072,0
482,1988,1,53,1,1,88,Military-Personal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.25809645652771,4.553876876831055,3.25809645652771,0
482,1989,1,54,1,1,100,Military-Personal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6375861167907715,4.672828674316406,3.6375861167907715,0
482,1990,1,55,1,1,112,Military-Personal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9120230674743652,4.779123306274414,3.9120230674743652,0
482,1991,1,56,1,1,124,Military-Personal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.127134323120117,4.875197410583496,4.127134323120117,0
482,1992,1,57,1,1,136,Military-Personal,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1.0986123085021973,1.0986123085021973,1.0986123085021973,0
482,1993,1,56,1,0,3,Presidential Democracy,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,1,0,0,1.3862943649291992,1.3862943649291992,1.3862943649291992,0
482,1994,1,57,1,0,15,Presidential Democracy,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7725887298583984,0,0
482,1995,1,58,1,0,27,Presidential Democracy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5649492740631104,3.332204580307007,2.5649492740631104,0
482,1996,1,59,1,0,39,Presidential Democracy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2188758850097656,3.6888794898986816,3.2188758850097656,0
482,1997,1,60,1,0,51,Presidential Democracy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.610917806625366,3.9512436389923096,3.610917806625366,0
482,1998,1,61,1,0,63,Presidential Democracy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.891820192337036,4.158883094787598,3.891820192337036,0
482,1999,1,62,1,0,75,Presidential Democracy,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,1,0,1.3862943649291992,4.330733299255371,4.110873699188232,0
482,2000,1,63,1,0,87,Presidential Democracy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7725887298583984,4.477336883544922,4.290459632873535,0
482,2001,1,64,1,0,99,Presidential Democracy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.332204580307007,4.605170249938965,4.442651271820068,1
482,2002,1,65,1,0,111,Presidential Democracy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6888794898986816,4.718498706817627,4.574710845947266,1
482,2003,0,57,1,1,10,Personal Dictatorship,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9512436389923096,4.820281505584717,4.691348075866699,0
482,2004,0,58,1,1,22,Personal Dictatorship,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
482,2005,1,59,1,1,34,Personal Dictatorship,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.079441547393799,2.5649492740631104,2.079441547393799,0
482,2006,1,60,1,1,46,Personal Dictatorship,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.995732307434082,3.2188758850097656,2.995732307434082,1
482,2007,1,61,1,1,58,Personal Dictatorship,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.465735912322998,3.610917806625366,3.465735912322998,0
482,2008,1,62,1,1,70,Personal Dictatorship,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7841897010803223,3.891820192337036,3.7841897010803223,0
482,2009,1,63,1,1,82,Personal Dictatorship,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.025351524353027,4.110873699188232,4.025351524353027,0
482,2010,1,64,1,1,94,Personal Dictatorship,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.219507694244385,4.290459632873535,4.219507694244385,1
482,2011,1,65,1,1,106,Personal Dictatorship,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4849066734313965,4.442651271820068,4.382026672363281,1
482,2012,1,66,1,1,118,Personal Dictatorship,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.178053855895996,4.574710845947266,4.521788597106934,1
482,2013,0,64,1,0,10,Provisional - Civilian,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5835189819335938,4.691348075866699,4.644391059875488,1
482,2014,0,58,0,0,12,Provisional - Civilian,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8712010383605957,4.795790672302246,4.753590106964111,1
482,2015,0,59,0,0,24,Provisional - Civilian,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
482,2016,1,59,1,0,10,Presidential Democracy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.397895336151123,2.397895336151123,2.397895336151123,1
482,2017,1,60,1,0,22,Presidential Democracy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1354942321777344,3.1354942321777344,3.1354942321777344,1
482,2018,1,61,1,0,34,Presidential Democracy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5553481578826904,3.5553481578826904,3.5553481578826904,1
482,2019,1,62,1,0,46,Presidential Democracy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8501474857330322,3.8501474857330322,3.8501474857330322,1
483,1960,0,42,1,0,5,Party-Personal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7917594909667969,1.7917594909667969,1.7917594909667969,0
483,1961,0,43,1,0,17,Party-Personal,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.890371799468994,2.890371799468994,2.890371799468994,0
483,1962,0,44,1,0,29,Party-Personal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1972246170043945,3.4011974334716797,3.4011974334716797,0
483,1963,0,45,1,0,41,Party-Personal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.044522523880005,3.7376697063446045,3.7376697063446045,0
483,1964,0,46,1,0,53,Party-Personal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4965076446533203,3.9889841079711914,3.9889841079711914,0
483,1965,0,47,1,0,65,Party-Personal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8066625595092773,4.18965482711792,4.18965482711792,0
483,1966,0,48,1,0,77,Party-Personal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.043051242828369,4.356709003448486,4.356709003448486,1
483,1967,0,49,1,0,89,Party-Personal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.234106540679932,4.499809741973877,4.499809741973877,1
483,1968,0,50,1,0,101,Party-Personal,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.394449234008789,4.624972820281982,4.624972820281982,1
483,1969,1,51,1,0,113,Party-Personal,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,1,0,1.945910096168518,4.736198425292969,4.736198425292969,1
483,1970,1,52,1,0,125,Party-Personal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.944438934326172,4.836281776428223,4.836281776428223,1
483,1971,1,53,1,0,137,Party-Personal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4339871406555176,4.927253723144531,4.927253723144531,1
483,1972,1,54,1,0,149,Party-Personal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.761200189590454,5.0106353759765625,5.0106353759765625,0
483,1973,1,55,1,0,161,Party-Personal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.007333278656006,5.087596416473389,5.087596416473389,0
483,1974,1,56,1,0,173,Party-Personal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.204692840576172,5.159055233001709,5.159055233001709,0
483,1975,0,43,1,1,9,Military,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.369447708129883,2.1972246170043945,2.1972246170043945,0
483,1976,0,44,1,1,21,Military,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.510859489440918,3.044522523880005,3.044522523880005,1
483,1977,0,45,1,1,33,Military,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.634728908538818,3.4965076446533203,3.4965076446533203,1
483,1978,0,46,1,1,45,Military,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.744932174682617,3.8066625595092773,3.8066625595092773,1
483,1979,0,35,1,0,10,Warlordism,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.844187259674072,2.3025851249694824,2.3025851249694824,1
483,1980,0,36,1,0,22,Warlordism,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.934473991394043,3.0910425186157227,3.0910425186157227,1
483,1981,0,37,1,0,34,Warlordism,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.017279624938965,3.526360511779785,3.526360511779785,1
483,1982,0,40,1,0,7,Personal Dictatorship,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.09375,1.945910096168518,1.945910096168518,1
483,1983,0,41,1,0,19,Personal Dictatorship,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.164785861968994,2.944438934326172,2.944438934326172,1
483,1984,0,42,1,0,31,Personal Dictatorship,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.231108665466309,3.4339871406555176,3.4339871406555176,1
483,1985,0,43,1,0,43,Personal Dictatorship,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.293304920196533,3.761200189590454,3.761200189590454,0
483,1986,0,44,1,0,55,Personal Dictatorship,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.351858139038086,4.007333278656006,4.007333278656006,1
483,1987,0,45,1,0,67,Personal Dictatorship,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.407171726226807,4.204692840576172,4.204692840576172,0
483,1988,0,46,1,0,79,Personal Dictatorship,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.459585666656494,4.369447708129883,4.369447708129883,0
483,1989,0,47,1,0,91,Personal Dictatorship,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.510859489440918,0,1
483,1990,0,38,1,1,1,Personal Dictatorship,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5649492740631104,0,2.5649492740631104,1
483,1991,0,39,1,1,13,Personal Dictatorship,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2188758850097656,2.5649492740631104,3.2188758850097656,1
483,1992,0,40,1,1,25,Personal Dictatorship,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.610917806625366,3.2188758850097656,3.610917806625366,1
483,1993,0,41,1,1,37,Personal Dictatorship,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.891820192337036,3.610917806625366,3.891820192337036,1
483,1994,0,42,1,1,49,Personal Dictatorship,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.110873699188232,3.8918204307556152,4.110873699188232,1
483,1995,0,43,1,1,61,Personal Dictatorship,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.290459632873535,4.110873699188232,4.290459632873535,0
483,1996,1,44,1,1,73,Personal Dictatorship,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,1,0,1.7917594909667969,4.290459156036377,1.7917594909667969,0
483,1997,1,45,1,1,85,Personal Dictatorship,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.890371799468994,4.442651271820068,2.890371799468994,1
483,1998,1,46,1,1,97,Personal Dictatorship,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4011974334716797,4.574710845947266,3.4011974334716797,1
483,1999,1,47,1,1,109,Personal Dictatorship,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7376697063446045,4.691348075866699,3.7376697063446045,1
483,2000,1,48,1,1,121,Personal Dictatorship,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9889841079711914,4.795790672302246,3.9889841079711914,1
483,2001,1,49,1,1,133,Personal Dictatorship,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.079441547393799,4.890349388122559,4.18965482711792,1
483,2002,1,50,1,1,145,Personal Dictatorship,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.995732307434082,4.976733684539795,4.356709003448486,1
483,2003,1,51,1,1,157,Personal Dictatorship,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.465735912322998,5.056245803833008,4.499809741973877,0
483,2004,1,52,1,1,169,Personal Dictatorship,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7841897010803223,5.129898548126221,4.624972820281982,0
483,2005,1,53,1,1,181,Personal Dictatorship,1,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1.945910096168518,5.1984968185424805,1.945910096168518,0
483,2006,1,54,1,1,193,Personal Dictatorship,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.079441547393799,5.26269006729126,2.944438934326172,1
483,2007,1,55,1,1,205,Personal Dictatorship,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.995732307434082,5.323009967803955,3.4339871406555176,0
483,2008,1,56,1,1,217,Personal Dictatorship,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.465735912322998,5.379897117614746,3.761200189590454,1
483,2009,1,57,1,1,229,Personal Dictatorship,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7841897010803223,5.433722019195557,4.007333278656006,1
483,2010,1,58,1,1,241,Personal Dictatorship,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.025351524353027,5.48479700088501,4.204692840576172,0
483,2011,1,59,1,1,253,Personal Dictatorship,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1972246170043945,5.533389568328857,4.369447708129883,0
483,2012,1,60,1,1,265,Personal Dictatorship,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.044522523880005,5.579730033874512,4.510859489440918,0
483,2013,1,61,1,1,277,Personal Dictatorship,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4965076446533203,5.624017715454102,4.634728908538818,0
483,2014,1,62,1,1,289,Personal Dictatorship,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8066625595092773,5.666426658630371,4.744932174682617,0
483,2015,1,63,1,1,301,Personal Dictatorship,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.043051242828369,5.707110404968262,4.844187259674072,1
483,2016,1,64,1,1,313,Personal Dictatorship,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1972246170043945,5.746203422546387,4.934473991394043,1
483,2017,1,65,1,1,325,Personal Dictatorship,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.044522523880005,5.783825397491455,5.017279624938965,1
483,2018,1,66,1,1,337,Personal Dictatorship,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4965076446533203,5.820082664489746,5.09375,1
